sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1583831820.388","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583831820.946901",0,9,1583831821,9,0,canceled,"4.866",,,,,,,,,,,
"1583835421.401","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583835421.193206",0,6,1583835421,6,0,canceled,"19.716",,,,,,,,,,,
"1583839021.414","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583839021.348107",0,9,1583839021,9,0,canceled,"14.715",,,,,,,,,,,
"1583842621.427","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583842621.332572",0,8,1583842621,8,0,canceled,"21.839000000000002",,,,,,,,,,,
"1583846221.440","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583846221.300575",0,12,1583846221,12,0,canceled,"8.53",,,,,,,,,,,
"1583849821.453","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583849821.443476",0,10,1583849821,10,0,canceled,"35.03",,,,,,,,,,,
"1583853420.466","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583853420.477347",0,9,1583853420,9,0,canceled,"32.442",,,,,,,,,,,
"1583857021.479","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583857021.401844",0,10,1583857021,10,0,canceled,"32.633",,,,,,,,,,,
"1583860620.492","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583860620.516531",0,8,1583860620,8,0,canceled,"34.404",,,,,,,,,,,
"1583864220.505","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583864220.574166",0,10,1583864220,10,0,canceled,"33.032000000000004",,,,,,,,,,,
"1583867820.518","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583867820.568156",0,9,1583867820,9,0,canceled,"33.181",,,,,,,,,,,
"1583871421.531","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583871421.469509",0,10,1583871421,10,0,canceled,"3.121",,,,,,,,,,,
"1583875021.544","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583875021.300366",0,9,1583875021,9,0,canceled,"3.186",,,,,,,,,,,
"1583878621.557","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583878621.289790",0,8,1583878621,8,0,canceled,"6.354",,,,,,,,,,,
"1583882221.570","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583882221.214355",0,10,1583882221,10,0,canceled,"6.958",,,,,,,,,,,
"1583885820.582","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583885820.481283",0,6,1583885820,6,0,canceled,"4.651",,,,,,,,,,,
"1583889421.595","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583889421.369654",0,10,1583889421,10,0,canceled,"3.2720000000000002",,,,,,,,,,,
"1583893021.608","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583893021.312161",0,9,1583893021,9,0,canceled,"9.374",,,,,,,,,,,
"1583896620.621","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583896620.496268",0,10,1583896620,10,0,canceled,"4.634",,,,,,,,,,,
"1583900220.634","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583900220.478994",0,10,1583900220,10,0,canceled,"33.159",,,,,,,,,,,
"1583903820.647","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583903820.518631",0,8,1583903820,8,0,canceled,"33.502",,,,,,,,,,,
"1583907421.660","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583907421.411967",0,7,1583907421,7,0,canceled,"43.077",,,,,,,,,,,
"1583911021.673","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583911021.474515",0,5,1583911021,5,0,canceled,"35.437",,,,,,,,,,,
"1583914620.689","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583914620.682156",0,10,1583914620,10,0,canceled,"21.472",,,,,,,,,,,
"1583918220.702","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583918220.828572",0,10,1583918220,10,0,canceled,"4.276",,,,,,,,,,,
"1583921820.715","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583921820.826222",0,9,1583921820,9,0,canceled,"3.306",,,,,,,,,,,
"1583925420.728","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583925420.725162",0,10,1583925420,10,0,canceled,"3.063",,,,,,,,,,,
"1583929020.741","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583929020.601314",0,13,1583929020,13,0,canceled,"24.928",,,,,,,,,,,
"1583932621.754","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583932621.006895",0,10,1583932621,10,0,canceled,"3.669",,,,,,,,,,,
"1583936220.767","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583936220.755579",0,6,1583936220,6,0,canceled,"20.152",,,,,,,,,,,
"1583939821.780","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583939821.007859",0,8,1583939821,8,0,canceled,"6.949",,,,,,,,,,,
"1583943421.793","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583943421.209059",0,9,1583943421,9,0,canceled,"29.347",,,,,,,,,,,
"1583947021.806","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583947021.327389",0,9,1583947021,9,0,canceled,"31.57",,,,,,,,,,,
"1583950621.819","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583950621.402229",0,6,1583950621,6,0,canceled,"33.326",,,,,,,,,,,
"1583954221.832","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583954221.441644",0,7,1583954221,7,0,canceled,"33.963",,,,,,,,,,,
"1583957821.845","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583957821.451185",0,12,1583957821,12,0,canceled,"1.73",,,,,,,,,,,
"1583961421.858","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583961421.384587",0,10,1583961421,10,0,canceled,"1.921",,,,,,,,,,,
"1583965021.871","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583965021.252838",0,11,1583965021,11,0,canceled,"1.721",,,,,,,,,,,
"1583968621.884","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583968621.111496",0,7,1583968621,7,0,canceled,"1.954",,,,,,,,,,,
"1583972221.897","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583972221.125523",0,10,1583972221,10,0,canceled,"1.688",,,,,,,,,,,
"1583975821.910","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583975821.023806",0,11,1583975821,11,0,canceled,"1.75",,,,,,,,,,,
"1583979421.923","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583979421.017599",0,11,1583979421,11,0,canceled,"1.905",,,,,,,,,,,
"1583983020.936","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583983020.926045",0,8,1583983021,8,0,canceled,"1.992",,,,,,,,,,,
"1583986621.949","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583986621.040547",0,12,1583986621,12,0,canceled,"1.793",,,,,,,,,,,
"1583990220.962","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583990220.947949",0,6,1583990221,6,0,canceled,"2.097",,,,,,,,,,,
"1583993821.975","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1583993821.225390",0,10,1583993821,10,0,canceled,"1.666",,,,,,,,,,,
"1583997421.988","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1583997421.182985",0,7,1583997421,7,0,canceled,"1.937",,,,,,,,,,,
"1584001021.1004","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584001021.272688",0,8,1584001021,8,0,canceled,"1.7530000000000001",,,,,,,,,,,
"1584004621.1017","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584004621.225622",0,9,1584004621,9,0,canceled,"1.631",,,,,,,,,,,
"1584008221.1030","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584008221.235911",0,9,1584008221,9,0,canceled,"1.729",,,,,,,,,,,
"1584011821.1043","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584011821.198397",0,8,1584011821,8,0,canceled,"1.706",,,,,,,,,,,
"1584015420.1056","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584015420.971921",0,6,1584015421,6,0,canceled,"1.546",,,,,,,,,,,
"1584019021.1069","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584019021.021492",0,9,1584019021,9,0,canceled,"1.544",,,,,,,,,,,
"1584022621.1081","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584022621.022819",0,12,1584022621,12,0,canceled,"2.052",,,,,,,,,,,
"1584026220.1094","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584026220.910574",0,9,1584026220,9,0,canceled,"1.809",,,,,,,,,,,
"1584029820.1107","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584029820.800811",0,6,1584029820,6,0,canceled,"1.764",,,,,,,,,,,
"1584033420.1120","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584033420.675739",0,6,1584033420,6,0,canceled,"1.7510000000000001",,,,,,,,,,,
"1584037020.1133","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584037020.718780",0,10,1584037020,10,0,canceled,"1.99",,,,,,,,,,,
"1584040620.1146","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584040620.652528",0,10,1584040620,10,0,canceled,"2.166",,,,,,,,,,,
"1584044220.1159","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584044220.545299",0,8,1584044220,8,0,canceled,"1.94",,,,,,,,,,,
"1584047820.1172","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584047820.485630",0,8,1584047820,8,0,canceled,"1.728",,,,,,,,,,,
"1584051420.1185","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584051420.550903",0,9,1584051420,9,0,canceled,"3.1710000000000003",,,,,,,,,,,
"1584055020.1198","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584055020.510355",0,10,1584055020,10,0,canceled,"2.206",,,,,,,,,,,
"1584058620.1211","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584058620.501968",0,11,1584058620,11,0,canceled,"2.087",,,,,,,,,,,
"1584062220.1224","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584062220.494806",0,8,1584062220,8,0,canceled,"1.7750000000000001",,,,,,,,,,,
"1584065820.1237","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584065820.539308",0,8,1584065820,8,0,canceled,"1.701",,,,,,,,,,,
"1584069420.1250","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584069420.571460",0,12,1584069420,12,0,canceled,"2.111",,,,,,,,,,,
"1584073020.1263","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584073020.526465",0,10,1584073020,10,0,canceled,"2.016",,,,,,,,,,,
"1584076621.1276","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584076621.304735",0,11,1584076621,11,0,canceled,"20.881",,,,,,,,,,,
"1584080221.1289","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584080221.368301",0,9,1584080221,9,0,canceled,"26.851",,,,,,,,,,,
"1584083820.1302","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584083820.560280",0,8,1584083820,8,0,canceled,"33.267",,,,,,,,,,,
"1584087420.1318","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584087420.679053",0,11,1584087420,11,0,canceled,"9.376",,,,,,,,,,,
"1584091020.1331","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584091020.970679",0,9,1584091021,9,0,canceled,"35.256",,,,,,,,,,,
"1584094620.1344","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584094620.892141",0,8,1584094620,8,0,canceled,"34.856",,,,,,,,,,,
"1584098221.1357","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584098221.164395",0,3,1584098221,3,0,canceled,"32.674",,,,,,,,,,,
"1584101821.1370","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584101821.041894",0,12,1584101821,12,0,canceled,"21.145",,,,,,,,,,,
"1584105421.1383","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584105421.117517",0,9,1584105421,9,0,canceled,"30.767",,,,,,,,,,,
"1584109021.1396","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584109021.093292",0,9,1584109021,9,0,canceled,"7.476",,,,,,,,,,,
"1584112621.1409","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584112621.280546",0,8,1584112621,8,0,canceled,"3.11",,,,,,,,,,,
"1584116221.1422","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584116221.333794",0,10,1584116221,10,0,canceled,"19.887",,,,,,,,,,,
"1584119820.1435","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584119820.515733",0,6,1584119820,6,0,canceled,"15.131",,,,,,,,,,,
"1584123421.1447","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584123421.430057",0,13,1584123421,13,0,canceled,"23.584",,,,,,,,,,,
"1584127021.1460","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584127021.460085",0,7,1584127021,7,0,canceled,"32.854",,,,,,,,,,,
"1584130621.1473","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584130621.415844",0,7,1584130621,7,0,canceled,"32.258",,,,,,,,,,,
"1584134220.1486","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584134220.514537",0,6,1584134220,6,0,canceled,"32.315",,,,,,,,,,,
"1584137820.1499","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584137820.511039",0,7,1584137820,7,0,canceled,"34.15",,,,,,,,,,,
"1584141421.1512","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584141421.322452",0,10,1584141421,10,0,canceled,"33.586",,,,,,,,,,,
"1584145021.1525","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584145021.322923",0,6,1584145021,6,0,canceled,"32.662",,,,,,,,,,,
"1584148621.1538","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584148621.294818",0,10,1584148621,10,0,canceled,"25.529",,,,,,,,,,,
"1584152221.1551","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584152221.178308",0,9,1584152221,9,0,canceled,"7.4990000000000006",,,,,,,,,,,
"1584155821.1564","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584155821.067787",0,8,1584155821,8,0,canceled,"3.344",,,,,,,,,,,
"1584159420.1577","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584159420.983106",0,9,1584159421,9,0,canceled,"3.739",,,,,,,,,,,
"1584163021.1590","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584163021.221916",0,11,1584163021,11,0,canceled,"7.369",,,,,,,,,,,
"1584166620.1603","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584166620.487525",0,8,1584166620,8,0,canceled,"5.3020000000000005",,,,,,,,,,,
"1584170221.1616","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584170221.444576",0,7,1584170221,7,0,canceled,"6.258",,,,,,,,,,,
"1584173820.1631","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584173820.555276",0,8,1584173820,8,0,canceled,"5.752",,,,,,,,,,,
"1584177420.1644","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584177420.523054",0,12,1584177420,12,0,canceled,"7.604",,,,,,,,,,,
"1584181020.1657","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584181020.579660",0,7,1584181020,7,0,canceled,"31.1",,,,,,,,,,,
"1584184620.1670","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584184620.541948",0,9,1584184620,9,0,canceled,"42.908",,,,,,,,,,,
"1584188220.1683","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584188220.616985",0,9,1584188220,9,0,canceled,"72.519",,,,,,,,,,,
"1584191820.1696","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584191820.590046",0,10,1584191820,10,0,canceled,"6.015000000000001",,,,,,,,,,,
"1584195421.1709","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584195421.312959",0,9,1584195421,9,0,canceled,"27.335",,,,,,,,,,,
"1584199020.1722","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584199020.521450",0,8,1584199020,8,0,canceled,"10.733",,,,,,,,,,,
"1584202620.1735","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584202620.679856",0,9,1584202620,9,0,canceled,"39.023",,,,,,,,,,,
"1584206220.1748","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584206220.764654",0,11,1584206220,11,0,canceled,"3.351",,,,,,,,,,,
"1584209820.1761","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584209820.838585",0,9,1584209820,9,0,canceled,"32.42",,,,,,,,,,,
"1584213420.1774","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584213420.818291",0,11,1584213420,11,0,canceled,"10.101",,,,,,,,,,,
"1584217021.1786","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584217021.103636",0,8,1584217021,8,0,canceled,"14.037",,,,,,,,,,,
"1584220621.1799","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584220621.110413",0,9,1584220621,9,0,completed,"18.923000000000002",,,,,,,,,,,
"1584224221.1812","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584224221.313071",0,7,1584224221,7,0,canceled,"33.399",,,,,,,,,,,
"1584227821.1825","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584227821.260311",0,5,1584227821,5,0,canceled,"41.539",,,,,,,,,,,
"1584231421.1838","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584231421.317038",0,7,1584231421,7,0,canceled,"32.5",,,,,,,,,,,
"1584235021.1851","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584235021.289858",0,6,1584235021,6,0,canceled,"34.552",,,,,,,,,,,
"1584238621.1864","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584238621.139528",0,10,1584238621,10,0,canceled,"14.926",,,,,,,,,,,
"1584242221.1877","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584242221.362613",0,9,1584242221,9,0,canceled,"33.405",,,,,,,,,,,
"1584245821.1890","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584245821.424619",0,6,1584245821,6,0,canceled,"32.81",,,,,,,,,,,
"1584249421.1903","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584249421.414453",0,6,1584249421,6,0,canceled,"34.053",,,,,,,,,,,
"1584253021.1916","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584253021.427849",0,8,1584253021,8,0,canceled,"2.503",,,,,,,,,,,
"1584256621.1929","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584256621.210172",0,9,1584256621,9,0,canceled,"32.009",,,,,,,,,,,
"1584260221.1945","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584260221.278264",0,9,1584260221,9,0,canceled,"32.137",,,,,,,,,,,
"1584263821.1957","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584263821.299541",0,7,1584263821,7,0,canceled,"37.886",,,,,,,,,,,
"1584267421.1970","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584267421.446119",0,11,1584267421,11,0,canceled,"33.647",,,,,,,,,,,
"1584271021.1983","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584271021.408417",0,9,1584271021,9,0,canceled,"33.011",,,,,,,,,,,
"1584274620.1996","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584274620.525263",0,4,1584274620,4,0,canceled,"34.486000000000004",,,,,,,,,,,
"1584278220.2009","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584278220.584188",0,8,1584278220,8,0,canceled,"33.375",,,,,,,,,,,
"1584281820.2022","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584281820.542334",0,10,1584281820,10,0,canceled,"35.72",,,,,,,,,,,
"1584285420.2035","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584285420.775608",0,10,1584285420,10,0,canceled,"24.821",,,,,,,,,,,
"1584289020.2048","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584289020.811873",0,5,1584289020,5,0,canceled,"33.843",,,,,,,,,,,
"1584292620.2061","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584292620.909036",0,7,1584292620,7,0,canceled,"33.448",,,,,,,,,,,
"1584296221.2074","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584296221.068612",0,8,1584296221,8,0,canceled,"32.664",,,,,,,,,,,
"1584299820.2087","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584299820.959055",0,9,1584299821,9,0,canceled,"2.8970000000000002",,,,,,,,,,,
"1584303420.2100","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584303420.843262",0,12,1584303420,12,0,canceled,"31.554000000000002",,,,,,,,,,,
"1584307021.2112","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584307021.014014",0,9,1584307021,9,0,canceled,"32.749",,,,,,,,,,,
"1584310620.2125","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584310621.002195",0,6,1584310621,6,0,canceled,"31.595000000000002",,,,,,,,,,,
"1584314221.2138","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584314221.222480",0,10,1584314221,10,0,canceled,"50.686",,,,,,,,,,,
"1584317821.2151","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584317821.250331",0,10,1584317821,10,0,canceled,"33.977000000000004",,,,,,,,,,,
"1584321421.2164","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584321421.219047",0,8,1584321421,8,0,canceled,"34.048",,,,,,,,,,,
"1584325021.2177","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584325021.172996",0,9,1584325021,9,0,canceled,"35.012",,,,,,,,,,,
"1584328621.2190","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584328621.190133",0,12,1584328621,12,0,canceled,"31.807000000000002",,,,,,,,,,,
"1584332221.12","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584332221.048462",0,8,1584332221,8,0,canceled,"38.6",,,,,,,,,,,
"1584335821.26","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584335821.276271",0,10,1584335821,10,0,canceled,"33.896",,,,,,,,,,,
"1584339421.39","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584339421.165408",0,7,1584339421,7,0,canceled,"34.122",,,,,,,,,,,
"1584343021.51","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584343021.311821",0,12,1584343021,12,0,canceled,"24.38",,,,,,,,,,,
"1584346621.67","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584346621.204800",0,9,1584346621,9,0,canceled,"3.498",,,,,,,,,,,
